"Id","Label","Country"
"savings-bank-of-the-russian-federation-samara-russia-rus","Savings Bank of The Russian Federation","Russia"
"savings-bank-of-the-russian-st-petersburg-russia-rus","Savings Bank of The Russian","Russia"
"saxo-bank-as","Saxo Bank AS","Denmark"
"saxo-bank-denmark-dnk","Saxo Bank","Denmark"
"sb-sberbank-js-almaty-kazakhstan-kaz","SB Sberbank Js","Kazakhstan"
"sb-sberbank-jsc-almaty-kazakhstan-kaz","SB Sberbank JSC","Kazakhstan"
"sb-sberbank-of-russia-cjsc","SB Sberbank of Russia, Cjsc","Ukraine"
"sb-sberbank-of-russia-cjsc-kiev-ukraine-ukr","SB Sberbank of Russia, Cjsc","Ukraine"
"sberbank","Sberbank","Switzerland"
"sberbank-krasnoyarsk-russia-rus","Sberbank","Russia"
"sberbank-lyublinskoe-branch-7977-moscow-russia-rus","Sberbank, Lyublinskoe Branch 7977","Russia"
"sberbank-moscow-russia-rus","Sberbank","Russia"
"sberbank-of-russia","Sberbank of Russia","Russia"
"sberbank-of-russia-kiev-ukraine-ukr","Sberbank of Russia","Ukraine"
"sberbank-of-russia-moscow-russia-rus","Sberbank of Russia","Russia"
"sberbank-of-russia-russia-rus","Sberbank of Russia","Russia"
"sberbank-pjsc-kiev-ukraine-ukr","Sberbank PJSC","Ukraine"
"sberbank-rostov-on-don-russia-rus","Sberbank","Russia"
"sberbank-russia-rus","Sberbank","Russia"
"sberbank-srbija-ad","Sberbank Srbija Ad","Serbia"
"sberbank-srednerussky","Sberbank Srednerussky","Russia"
"sberbank-st-petersburg-russia-rus","Sberbank","Russia"
"sberbank-switzerland-ag","Sberbank Switzerland AG","Switzerland"
"sberbankof-russia-moscow-russia-rus","Sberbankof Russia","Russia"
"scb-uae-dubai-uae-are","Scb Uae","United Arab Emirates"
"schoolsfirst-federal-credit-union-santa-ana-california-usa","Schoolsfirst Federal Credit Union","United States"
"schroder-and-company-bank-ag-switzerland-che","Schroder And Company Bank Ag","Switzerland"
"schroder-co-bank-ag","Schroder Co Bank AG","Switzerland"
"schweizerische-hypotheken-und","Schweizerische Hypotheken-Und","Switzerland"
"schweizerische-hypotheken-und-handelsbank-switzerland-che","Schweizerische Hypotheken-Und Handelsbank","Switzerland"
"schweizerische-hypotheken-und-handelsbank-zurich-switzerland-che","Schweizerische Hypotheken-Und Handelsbank","Switzerland"
"schweizerische-hypotheken-und-zurich-switzerland-che","Schweizerische Hypotheken-Und","Switzerland"
"schweizerischehypotheken-und-handelsbank-zurich-switzerland-che","Schweizerischehypotheken-Und Handelsbank","Switzerland"
"scotiabank-and-trust-cayman-ltd-cayman-islands-cym","Scotiabank And Trust Cayman Ltd","Cayman Islands"
"scotiabank-peru-lima-peru-per","Scotiabank Peru","Peru"
"scsb-savings-bank-taipei-taiwan-twn","SCSB Savings Bank","Taiwan"
"scsb-savings-department-branch","SCSB Savings Department Branch","Taiwan"
"scsb-savings-department-branch-taipei-taiwan-twn","SCSB Savings Department Branch","Taiwan"
"seb-bank","SEB Bank","Estonia"
"seb-bank-as","SEB Bank AS","Lithuania"
"seb-bank-estonia-est","SEB Bank","Estonia"
"seb-bank-tallinn-estonia-est","SEB Bank","Estonia"
"seb-bank-vilnius-lithuania-ltu","SEB Bank","Lithuania"
"seb-banka","SEB Banka","Latvia"
"seb-banka-latvia-lva","SEB Banka","Latvia"
"seb-bankas","SEB Bankas","Lithuania"
"seb-bankas-vilnius-lithuania-ltu","SEB Bankas","Lithuania"
"seb-pank","SEB Pank","Estonia"
"sekerbank-t-a-s-istanbul-turkey-tur","Sekerbank T A S","Turkey"
"sent-bank-internasional-indonesia","Sent Bank Internasional Indonesia","Mauritius"
"sg-private-banking","SG Private Banking","Switzerland"
"sg-private-banking-suisse","SG Private Banking Suisse","Switzerland"
"sg-private-banking-suisse-sa","SG Private Banking Suisse SA","Switzerland"
"sg-private-banking-suisse-sa-switzerland-che","SG Private Banking","Switzerland"
"sg-private-banking-suisse-sa-zurich-switzerland-che","SG Private Banking","Switzerland"
"sg-private-banking-suisse-sazurich-switzerland-che","SG Private Banking","Switzerland"
"sgpb-suisse","Sgpb Suisse","Switzerland"
"shanghai-commercial-and-savings-bank-ltd","Shanghai Commercial And Savings Bank Ltd","Taiwan"
"shanghai-commercial-and-savings-bank-ltd-taipei-taiwan-twn","Shanghai Commercial And Savings Bank Ltd.","Taiwan"
"shanghai-commercial-and-savings-bank-ltd-taiwan-twn","Shanghai Commercial And Savings Bank Ltd","Taiwan"
"shanghai-commercial-bank-ltd-hong-kong-hkg","Shanghai Commercial Bank Ltd.","Hong Kong"
"shanghai-commercial-savings-bank","Shanghai Commercial & Savings Bank","Taiwan"
"shanghai-pudong-development-bank","Shanghai Pudong Development Bank","China"
"shanghai-pudong-development-bank-china-chn","Shanghai Pudong Development Bank","China"
"shanghai-pudong-development-bank-co-ltd-china-chn","Shanghai Pudong Development Bank Co Ltd","China"
"shanghai-pudong-development-bank-shanghai-china-chn","Shanghai Pudong Development Bank","China"
"shanghai-pudong-development-bank-shanghai-chn","Shanghai Pudong Development Bank","China"
"sharjah-islamic-bank","Sharjah Islamic Bank","United Arab Emirates"
"sharjah-islamic-bank-uae-are","Sharjah Islamic Bank","United Arab Emirates"
"shin-kong-bank","Shin Kong Bank","Taiwan"
"shoko-chukin-bank-japan-jpn","Shoko Chukin Bank","Japan"
"silicon-valley-bank-santa-clara-ca-usa","Silicon Valley Bank","United States"
"silicon-valley-bank-united-states-usa","Silicon Valley Bank","United States"
"skandinaviska-enskilda-banken","Skandinaviska Enskilda Banken","Sweden"
"skandinaviska-enskilda-banken-helsinki-finland-fin","Skandinaviska Enskilda Banken","Finland"
"skandinaviska-enskilda-banken-new-york-ny-usa","Skandinaviska Enskilda Banken","United States"
"skandinaviska-enskilda-banken-oslo-norway-nor","Skandinaviska Enskilda Banken","Norway"
"skandinaviska-enskilda-banken-sa-luxembourg-lux","Skandinaviska Enskilda Banken S.A.","Luxembourg"
"skandinaviska-enskilda-banken-stockholm-sweden-swe","Skandinaviska Enskilda Banken","Sweden"
"skandinaviska-enskilda-banken-sweden","Skandinaviska Enskilda Banken Sweden","Sweden"
"skandinaviska-enskilda-banken-sweden-stockholm-sweden-swe","Skandinaviska Enskilda Banken - Sweden","Sweden"
"skandinaviska-enskilda-banken-sweden-swe","Skandinaviska Enskilda Banken","Sweden"
"skb-bank","Skb Bank","Russia"
"slb-commercial-bank-ag-switzerland-che","Slb Commercial Bank AG","Switzerland"
"slb-commercial-bank-ag-zurich-switzerland-che","Slb Commercial Bank AG","Switzerland"
"smp-bank","Smp Bank","Russia"
"snoras-bank","Snoras Bank","Lithuania"
"social-islami-bank-ltd-dhaka-bangladesh-bgd","Social Islami Bank Ltd","Bangladesh"
"societe-generale","Societe Generale","France"
"societe-generale-bank-and-trust-monaco","Societe Generale Bank And Trust Monaco","Monaco"
"societe-generale-bank-and-trust-sa","Societe Generale Bank And Trust SA","Luxembourg"
"societe-generale-bank-and-trust-singapore-sa-sgbt-singapore-singapore-sgp","Societe Generale Bank And Trust Singapore SA","Singapore"
"societe-generale-bank-cyprus-ltd-sg-cyprus-cyp","Societe Generale Bank Cyprus Ltd","Cyprus"
"societe-generale-de-banque-au-liban-sal-beirut-lebanon-lbn","Societe Generale De Banque Au, Liban Sal","Lebanon"
"societe-generale-paris-france-fra","Societe Generale","France"
"societe-generale-private-banking","Societe Generale Private Banking","Switzerland"
"societe-generale-private-banking-sgpb-suisse-switzerland-che","Societe Generale Private Banking","Switzerland"
"societe-generale-private-banking-suisse-sa-switzerland-che","Societe Generale Private Banking","Switzerland"
"societe-generale-spolka-akcyjna-oddzial-w-polsce-warsaw-poland-pol","Societe Generale Spolka Akcyjna Oddzial W Polsce","Poland"
"societe-generale-zurich","Societe Generale Zurich","Switzerland"
"solid-bank","Solid Bank","Russia"
"solid-bank-russia-rus","Solid Bank","Russia"
"south-american-international-bank","South American International Bank","Curacao"
"south-american-international-bank-of-curacao","South American International Bank of Curacao","Curacao"
"south-american-international-bank-of-curacao-willemstad-curacao-cuw","South American International Bank of Curacao","Curacao"
"south-american-international-bank-willemstad-curacao-cuw","South American International Bank","Curacao"
"soyuz-oao","Soyuz OAO","Russia"
"sparkasse-dachau","Sparkasse Dachau","Germany"
"sparkasse-salem-heiligenberg","Sparkasse Salem - Heiligenberg","Germany"
"sparkasse-ulm-germany-deu","Sparkasse Ulm","Germany"
"specsetstroybank","Specsetstroybank","Russia"
"spokane-teachers-credit-union","Spokane Teachers Credit Union","United States"
"st-george-bank-a-division-of-westpac-banking-corp-sydney-australia-aus","St. George Bank, A Division of Westpac Banking Corp","Australia"
"stanbic-bank-ghana-gha","Stanbic Bank","Ghana"
"stanbic-bank-ghana-limited-ghana-gha","Stanbic Bank Ghana Limited","Ghana"
"stanbic-bank-zambia-limited","Stanbic Bank Zambia Limited","Zambia"
"stanbic-bank-zambia-zmb","Stanbic Bank","Zambia"
"standard-bank-of-south-africa-ltd","Standard Bank of South Africa Ltd","South Africa"
"standard-bank-of-south-africa-ltd-south-africa-zaf","Standard Bank of South Africa Ltd","South Africa"
"standard-bank-plc-london","Standard Bank Plc London","United Kingdom"
"standard-bank-plc-united-kingdom-gbr","Standard Bank Plc","United Kingdom"
"standard-bk-of-s-africa-ltd","Standard Bk of S. Africa Ltd","South Africa"
"standard-chartered-bank","Standard Chartered Bank","United States"
"standard-chartered-bank-dubai-are","Standard Chartered Bank","United Arab Emirates"
"standard-chartered-bank-dubai-uae-are","Standard Chartered Bank","United Arab Emirates"
"standard-chartered-bank-dubai-united-arab-emirates-are","Standard Chartered Bank","United Arab Emirates"
"standard-chartered-bank-hk-hong-kong-hkg","Standard Chartered Bank Hk","Hong Kong"
"standard-chartered-bank-hk-ltd","Standard Chartered Bank Hk Ltd","Hong Kong"
"standard-chartered-bank-hk-ltd-hong-kong-hkg","Standard Chartered Bank Hk Ltd","Hong Kong"
"standard-chartered-bank-hong-kong-hkg","Standard Chartered Bank","Hong Kong"
"standard-chartered-bank-hong-kong-limited","Standard Chartered Bank Hong Kong Limited","Hong Kong"
"standard-chartered-bank-hong-kong-limited-hong-kong-hkg","Standard Chartered Bank Hong Kong Limited","Hong Kong"
"standard-chartered-bank-hong-kong-ltd","Standard Chartered Bank Hong Kong Ltd","Hong Kong"
"standard-chartered-bank-hong-kong-ltd-hong-kong-hkg","Standard Chartered Bank Hong Kong Ltd","Hong Kong"
"standard-chartered-bank-india","Standard Chartered Bank India","India"
"standard-chartered-bank-jakarta-indonesia-idn","Standard Chartered Bank","Indonesia"
"standard-chartered-bank-karachi-pakistan-pak","Standard Chartered Bank","Pakistan"
"standard-chartered-bank-kuala-lumpur-malaysia-mys","Standard Chartered Bank","Malaysia"
"standard-chartered-bank-london-england-gbr","Standard Chartered Bank","United Kingdom"
"standard-chartered-bank-mauritius-mus","Standard Chartered Bank","Mauritius"
"standard-chartered-bank-new-york-ny-usa","Standard Chartered Bank","United States"
"standard-chartered-bank-singapore-limited-singapore-sgp","Standard Chartered Bank Singapore Limited","Singapore"
"standard-chartered-bank-singapore-sgp","Standard Chartered Bank","Singapore"
"standard-chartered-bank-south-africa","Standard Chartered Bank South Africa","South Africa"
"standard-chartered-bank-uae-are","Standard Chartered Bank","United Arab Emirates"
"standard-chartered-bank-uk-gbr","Standard Chartered Bank","United Kingdom"
"standard-chartered-bank-united-kingdom-gbr","Standard Chartered Bank","United Kingdom"
"standard-chartered-bank-zambia-ltd","Standard Chartered Bank Zambia Ltd","Zambia"
"standard-chartered-bank-zambia-ltd-lusaka-zambia-zmb","Standard Chartered Bank Zambia Ltd","Zambia"
"stansard-chartered-bank","Stansard Chartered Bank","Indonesia"
"state-bank-for-foreign-economic-aff","State Bank For Foreign Economic Aff","Turkmenistan"
"state-bank-for-foreign-economic-affairs-of-turkmenistan","State Bank For Foreign Economic Affairs of Turkmenistan","Turkmenistan"
"state-bank-of-india","State Bank of India","India"
"state-bank-of-india-etah-india-ind","State Bank of India","India"
"state-bank-of-india-male-republic-of-maldives-mdv","State Bank of India","Republic Of Maldives"
"state-bank-of-india-mehnagpur-india-ind","State Bank of India","India"
"state-bank-of-india-mumbai-india-ind","State Bank of India","India"
"state-bank-of-india-nanganallur-india-ind","State Bank of India","India"
"state-bank-of-india-new-dehli-india-ind","State Bank of India","India"
"state-bank-of-india-singapore-sgp","State Bank of India","Singapore"
"state-bank-of-indiamumbai-india-ind","State Bank of India(Mumbai, India)","India"
"state-bank-of-mauritius-ltd-port-louis-mauritius-mus","State Bank of Mauritius Ltd","Mauritius"
"state-bank-of-patiala-mumbai-india-ind","State Bank of Patiala","India"
"state-export-import-bank-of-ukraine-kiev-ukraine-ukr","State Export Import Bank of Ukraine","Ukraine"
"state-street-bank-and-trust-boston-ma-usa-usa","State Street Bank And Trust","United States"
"sterling-bank-houston-tx-usa","Sterling Bank","United States"
"stonegate-bank-us-usa","Stonegate Bank","United States"
"sumitomo-mitsui-banking-corporation-tokyo-japan-jpn","Sumitomo Mitsui Banking Corporation","Japan"
"suntrust-bank-atlanta-atlanta-georgia-usa","Suntrust Bank Atlanta","United States"
"suntrust-bank-atlanta-united-states-usa","Suntrust Bank","United States"
"suntrust-bank-ltd-atlanta-ga-united-states-usa","Suntrust Bank Ltd","United States"
"sviaz-bank","Sviaz-Bank","Russia"
"sviaz-bank-moscow-russia-rus","Sviaz Bank","Russia"
"swedbank-as","Swedbank AS","Latvia"
"swedbank-as-estonia-est","Swedbank AS","Estonia"
"swedbank-as-tallinn-estonia-est","Swedbank AS","Estonia"
"swenska-handelsbanken","Swenska Handelsbanken","Sweden"
"t-bank-julius-baer-and-co-ag-zurich-switzerland-che","T Bank Julius Baer And Co. AG","Switzerland"
"t-c-ziraat-bankasi-as","T C Ziraat Bankasi AS","Turkey"
"ta-chong-bank-limited-taipei-taiwan-twn","Ta Chong Bank Limited","Taiwan"
"taipei-fubon-commercial-bank-co-ltd","Taipei Fubon Commercial Bank Co Ltd","Hong Kong"
"taipei-fubon-commercial-bank-co-ltd-taipei-taiwan-twn","Taipei Fubon Commercial Bank Co., Ltd","Taiwan"
"taishin-international-bank","Taishin International Bank","Taiwan"
"taishin-international-bank-taipei-taiwan-twn","Taishin International Bank","Taiwan"
"taiwan-cooperative-bank","Taiwan Cooperative Bank","Hong Kong"
"taiwan-cooperative-bank-hong-kong-hkg","Taiwan Cooperative Bank,","Hong Kong"
"taiwan-cooperative-bank-ltd-chihkan-branch-tainan-taiwan-twn","Taiwan Cooperative Bank Ltd","Taiwan"
"taiwan-cooperative-bank-ltd-tainan-taiwan-twn","Taiwan Cooperative Bank Ltd","Taiwan"
"taiwan-shin-kong-commercial-bank-co-ltd","Taiwan Shin Kong Commercial Bank Co. Ltd","Taiwan"
"tallinn-business-bank-estonia-est","Tallinn Business Bank","Estonia"
"tamilnad-mercantile-bank-madras-india-ind","Tamilnad Mercantile Bank","India"
"taurus-bank","Taurus Bank","Russia"
"tbc-bank","Tbc Bank","Georgia"
"tbc-bank-tbilisi-georgia-geo","Tbc Bank","Georgia"
"td-bank-na","TD Bank Na","United States"
"td-bank-na-cherry-hill-nj-usa","TD Bank Na","United States"
"td-bank-toronto-can","TD Bank","Canada"
"td-bank-west-palm-beach-fl-usa","TD Bank","United States"
"temir-bank","Temir Bank","Kazakhstan"
"temir-bank-almaty-kazakhstan-kaz","Temir Bank","Kazakhstan"
"tempbank","Tempbank","Russia"
"tempbank-moscow-russia-rus","Tempbank","Russia"
"the-bank-of-tokyo-mitsubishi-ufj-ltd","The Bank of Tokyo-Mitsubishi Ufj, Ltd","Japan"
"the-bank-of-tokyo-mitsubishi-ufj-ltd-new-york-usa","The Bank of Tokyo-Mitsubishi Ufj","United States"
"the-hokkaido-bank-ltd","The Hokkaido Bank Ltd","Japan"
"the-hongkong-and-shanghai-banking-corporation-limited-hong-kong-hkg","The Hong Kong And Shanghai Banking Corporation Limited","Hong Kong"
"the-hongkong-shanghai-bnking-corp-singapore-sgp","The Hong Kong Shanghai Bnking Corp","Singapore"
"the-landesbank-baden-wuerttemberg-germany-deu","The Landesbank Baden-Wuerttemberg","Germany"
"the-mauritius-commercial-bank-ltd-port-louis-mauritius-mus","The Mauritius Commercial Bank Ltd","Mauritius"
"the-national-bank-of-kuwait-sak-kuwait-kuwait-kwt","The National Bank of Kuwait Sak","Kuwait"
"the-national-bank-of-ras","The National Bank of Ras","United Arab Emirates"
"the-national-bank-of-ras-al-khaimah","The National Bank of Ras Al-Khaimah","United Arab Emirates"
"the-national-bank-of-ras-al-khaimah-ras-al-khaimah-uae-are","The National Bank of Ras Al-Khaimah","United Arab Emirates"
"the-national-bank-of-ras-al-khaimah-uae-are","The National Bank of Ras Al-Khaimah","United Arab Emirates"
"the-national-bank-of-ras-ras-al-khaimah-uae-are","The National Bank of Ras","United Arab Emirates"
"the-national-bank-of-rasras-al-khaimah-uae-are","The National Bank of Ras(Ras Al-Khaimah, Uae)","United Arab Emirates"
"the-royal-bank-of-canada-suisse-switzerland-che","The Royal Bank of Canada","Switzerland"
"the-royal-bank-of-canada-toronto-on-can","The Royal Bank of Canada","Canada"
"the-royal-bank-of-scotland-douglas-isle-of-man-imn","The Royal Bank of Scotland","Isle Of Man"
"the-royal-bank-of-scotland-plc-ireland-dublin-ireland-irl","The Royal Bank of Scotland Plc Ireland","Ireland"
"the-shanghai-commercial-and-savings-bank-ltd","The Shanghai Commercial And Savings Bank, Ltd.","Taiwan"
"the-standard-bank-of-south-africa-limited-johannesburg-south-africa-zaf","The Standard Bank of South Africa Limited","South Africa"
"the-toronto-dominion-bank-toronto-canada-can","The Toronto Dominion Bank","Canada"
"thomas-cook-al-rostamani-exchange-company","Thomas Cook Al Rostamani Exchange Company","United Arab Emirates"
"tien-phong-commercial-joint-stock-bank","Tien Phong Commercial Joint Stock Bank","Vietnam"
"tiffany-and-company-nj-usa-usa","Tiffany And Company","United States"
"toronto-dominion-bank","Toronto Dominion Bank","Canada"
"totalbank-curacao-nv-curacao-cuw","TotalBank Curacao NV","Curacao"
"totalbank-miami-fl-usa","TotalBank","United States"
"towerbank-international-ltd","Towerbank International Ltd","Panama"
"trade-bank-for-investment-and-finance","Trade Bank For Investment And Finance","Iraq"
"trade-finance-bank","Trade Finance Bank","Russia"
"transcapitalbank-moscow-russia-rus","Transcapitalbank","Russia"
"transcredit-bank","Transcredit Bank","Russia"
"transcredit-bank-moscow-russia-rus","Transcredit Bank","Russia"
"transcreditbank","Transcreditbank","Russia"
"transcreditbank-jsc","Transcreditbank JSC","Russia"
"transkapitalbank","Transkapitalbank","Russia"
"transkapitalbank-public-joint-stock-public-joint-stock-company-moscow-russia-rus","Transkapitalbank Public Joint Stock Public Joint Stock Company","Russia"
"transnational-bank-commercial-bank","Transnational Bank Commercial Bank","Russia"
"trasta-komercbanka","Trasta Komercbanka","Latvia"
"trasta-komercbanka-latvia-lva","Trasta Komercbanka","Latvia"
"trasta-komercbanka-riga-latvia-lva","Trasta Komercbanka","Latvia"
"travelex-currency-services","Travelex Currency Services","Canada"
"travelex-global-business-payments","Travelex Global Business Payments","United States"
"travelex-limited","Travelex Limited","Australia"
"trust-merchant-bank-sarl","Trust Merchant Bank Sarl","Congo"
"turk-ekonomi-bank-as","Turk Ekonomi Bank A.S.","Turkey"
"turk-ekonomi-bankasi-as-bahrain-branch","Turk Ekonomi Bankasi A.S.  Bahrain Branch","Bahrain"
"turk-ekonomi-bankasi-istanbul-turkey-tur","Turk Ekonomi Bankasi","Turkey"
"turkiye-cummuriyeti-ziraat-bankasi-ankara-turkey-tur","Turkiye Cummuriyeti Ziraat Bankasi","Turkey"
"turkiye-finans-katilim-bankasi-as","Turkiye Finans Katilim Bankasi AS","Turkey"
"turkiye-finans-katilim-bankasi-as-istanbul-turkey-tur","Turkiye Finans Katilim Bankasi A.S.","Turkey"
"turkiye-garanti-bankasi-a-s-istanbul-turkey-tur","Turkiye Garanti Bankasi A S","Turkey"
"turkiye-garanti-bankasi-as","Turkiye Garanti Bankasi A.S.","Turkey"
"turkiye-garanti-bankasi-as-istanbul-turkey-tur","Turkiye Garanti Bankasi AS","Turkey"
"turkiye-garanti-bankasi-as-turkey-tur","Turkiye Garanti Bankasi A.S.","Turkey"
"turkiye-is-bankasi","Turkiye Is Bankasi","Turkey"
"turkiye-is-bankasi-as","Turkiye Is Bankasi AS","Turkey"
"turkiye-is-bankasi-istanbul-turkey-tur","Turkiye Is Bankasi","Turkey"
"turkiye-vakiflar-bankasi-tao","Turkiye Vakiflar Bankasi T.A.O.","Turkey"
"turkiye-vakiflar-bankasi-tao-ankara-turkey-tur","Turkiye Vakiflar Bankasi T.A.O.","Turkey"
"uae-exchange-centre","Uae Exchange Centre","United Arab Emirates"
"ubi-banca-international-sa","Ubi Banca International SA","Luxembourg"
"ubi-banca-international-sa-luxembourg-lux","Ubi Banca International S.A.","Luxembourg"
"ubs-ag","UBS AG","Switzerland"
"ubs-ag-london-branch","UBS AG London Branch","United Kingdom"
"ubs-ag-london-gbr","UBS AG","United Kingdom"
"ubs-ag-london-uk-gbr","UBS Ag","United Kingdom"
"ubs-ag-singapore-sgp","UBS AG","Singapore"
"ubs-ag-stamford-branch","UBS AG Stamford Branch","United States"
"ubs-ag-stamford-branch-us-usa","UBS AG Stamford Branch","United States"
"ubs-ag-stamford-ct-usa","UBS AG","United States"
"ubs-ag-switzerland-che","UBS AG","Switzerland"
"ubs-ag-zurich-switzerland-che","UBS AG","Switzerland"
"ubs-agzurich-switzerland-che","UBS Ag(Zurich, Switzerland)","Switzerland"
"ubs-bank","UBS Bank","Switzerland"
"ubs-financial-services-inc","UBS Financial Services Inc","United States"
"ubs-private-banking-frankfurt-germany-deu","UBS Private Banking","Germany"
"ubs-switzerland-ag","UBS Switzerland AG","Switzerland"
"ubs-switzerland-ag-zurich-switzerland-che","UBS Switzerland AG","Switzerland"
"ubs-us-usa","UBS","United States"
"uco-bank","Uco Bank","Singapore"
"uco-bank-mumbai-india-ind","Uco Bank","India"
"uco-bank-singapore-singapore-sgp","Uco Bank Singapore","Singapore"
"ucpb-tordesillas-phl","Ucpb","Philippines"
"ukio-bankas-kaunas-lithuania-ltu","Ukio Bankas","Lithuania"
"ukranian-post-international","Ukranian Post International","United States"
"ukreximbank","Ukreximbank","Ukraine"
"ukreximbank-state-export-import-bank-of-ukraine-ukr","Ukreximbank","Ukraine"
"ukrsibbank-ukraine-ukr","Ukrsibbank","Ukraine"
"ukrsotsbank-ukraine-ukr","Ukrsotsbank","Ukraine"
"ukrsotzbank-commercial-bk-for-social-develop-kiev-ukraine-ukr","Ukrsotzbank","Ukraine"
"ukrsotzbank-kiev-ukraine-ukr","Ukrsotzbank","Ukraine"
"ulster-bank-limited-dublin-ireland-irl","Ulster Bank, Limited","Ireland"
"unibank","Unibank","United States"
"unibank-chisinau-moldova-mda","Unibank","Moldova"
"unicredit-bank-ag","UniCredit Bank AG","Germany"
"unicredit-bank-ag-germany-deu","UniCredit Bank AG","Germany"
"unicredit-bank-austria-ag","UniCredit Bank Austria Ag,","Austria"
"unicredit-bank-austria-ag-vienna-austria-aut","UniCredit Bank Austria AG","Austria"
"unicredit-bank-cjsc","UniCredit Bank, Cjsc","Russia"
"unicredit-bank-cjsc-moscow-russia-rus","UniCredit Bank, Cjsc","Russia"
"unicredit-bank-czech-republic-as","UniCredit Bank Czech Republic, A.S.","Czech Republic"
"unicredit-bank-hungary-zrt","UniCredit Bank Hungary Zrt","Hungary"
"unicredit-bank-moscow-russia-rus","UniCredit Bank (Moscow, Russia)","Russia"
"unicredit-banka-slovenia-svn","UniCredit Banka","Slovenia"
"unicredit-banka-slovenija-dd","UniCredit Banka Slovenija D.D.","Slovenia"
"unicredit-banka-slovenija-dd-ljubljana-slovenia-svn","UniCredit Banka Slovenija D.D.","Slovenia"
"unicredit-spa","UniCredit Spa","Italy"
"unicredit-spa-milan-italy-ita","UniCredit Spa","Italy"
"union-bancaire-privee","Union Bancaire Privee","Switzerland"
"union-bancaire-privee-geneva-switzerland-che","Union Bancaire Privee","Switzerland"
"union-bancaire-privee-switzerland-che","Union Bancaire Privee","Switzerland"
"union-bank","Union Bank","Ukraine"
"union-bank-of-india","Union Bank of India","India"
"union-bank-of-india-mumbai-india-ind","Union Bank of India","India"
"union-bank-of-israel-ltd","Union Bank of Israel Ltd","Israel"
"union-bank-of-nigeria-ltd-london-uk-gbr","Union Bank of Nigeria Ltd","United Kingdom"
"union-bank-of-the-philippines","Union Bank of The Philippines","Philippines"
"united-arab-bank-sharjah-uae-are","United Arab Bank","United Arab Emirates"
"united-arab-bank-uae-are","United Arab Bank","United Arab Emirates"
"united-bank-for-africa-plc","United Bank For Africa Plc","Nigeria"
"united-bank-for-africa-plc-lagos-nigeria-nga","United Bank For Africa Plc","Nigeria"
"united-bank-limited-faisalabad-pakistan-pak","United Bank Limited","Pakistan"
"united-bank-limited-karachi-pakistan-pak","United Bank Limited","Pakistan"
"united-coconut-planters-bank-manila-philippines-phl","United Coconut Planters Bank","Philippines"
"united-international-bank-curacao-cuw","United International Bank","Curacao"
"united-international-bank-n-v","United International Bank N V","Curacao"
"united-overseas-bank-limited","United Overseas Bank Limited","Singapore"
"united-overseas-bank-limited-singapore-sgp","United Overseas Bank Limited","Singapore"
"united-overseas-bank-ltd","United Overseas Bank Ltd","Singapore"
"united-overseas-bank-ltd-singapore-sgp","United Overseas Bank Ltd","Singapore"
"united-overseas-bank-malaysia-bhd-malaysia-mys","United Overseas Bank Malaysia Bhd","Malaysia"
"universal-merchant-bank-limited-accra-ghana-gha","Universal Merchant Bank Limited","Ghana"
"ural-bank-for-reconstruction-and-development-joint-stock-company","Ural Bank For Reconstruction And Development Joint Stock Company","Russia"
"ural-bank-for-reconstruction-and-development-joint-stock-company-russia-rus","Ural Bank For Reconstruction And Development Joint Stock Company","Russia"
"uralsib-bank-oao-moscow-russia-rus","Uralsib Bank OAO","Russia"
"us-century-bank-key-biscayne-fl-us-usa","U.S. Century Bank","United States"
"usaa-federal-savings-bank","Usaa Federal Savings Bank","United States"
"usb-ag-singapore-sgp","Usb AG","Singapore"
"usb-bank-plc","Usb Bank Plc","Cyprus"
"usb-bank-plc-nicosia-cyprus-cyp","Usb Bank Plc","Cyprus"
"valartis-bank","Valartis Bank","Liechtenstein"
"valley-national-bank","Valley National Bank,","United States"
"valley-national-bank-new-york-usa-usa","Valley National Bank","United States"
"venezolano-de-credito-cayman-branch-banco-universal-cayman-islands-cym","Venezolano De Credito Cayman Branch Banco Universal","Cayman Islands"
"verenigde-staten-abn-amro-bank-nv","Verenigde Staten ABN Amro Bank N.V.","Netherlands"
"versobank-as","Versobank AS","Estonia"
"versobank-as-estonia-est","Versobank AS","Estonia"
"versobank-as-tallinn-city-estonia-est","Versobank AS","Estonia"
"versobank-as-tallinn-estonia-est","Versobank AS","Estonia"
"versobank-as-talllinn-estonia-est","Versobank AS","Estonia"
"verwaltungs-und-privat-bank-ag","Verwaltungs Und Privat Bank AG","Liechtenstein"
"verwaltungs-und-privat-bank-ag-lichtenstein-lie","Verwaltungs- Und Privat-Bank AG","Liechtenstein"
"victoriabank","Victoriabank","Moldova"
"victoriabank-chisinau-moldova-mda","Victoriabank","Moldova"
"vietnam-export-import-bank-ho-chi-minh-city-vietnam-vnm","Vietnam Export Import Bank","Vietnam"
"vietnam-joint-stock-commercial-bank-for-industry-and-trade-binh-dinh-vietnam-vnm","Vietnam Joint Stock Commercial Bank For Industry And Trade","Vietnam"
"vietnam-technological-and-comml-joint-stock-bank","Vietnam Technological And Comm'L Joint Stock Bank","Vietnam"
"vietnam-technological-and-comml-joint-stock-bank-hanoi-vietnam-vnm","Vietnam Technological And Comm'L Joint Stock Bank","Vietnam"
